,ID,Edad,FieRanking,Nacionalidad,Mano,Arma
3591,Kerstin-WUOPIO-44885,51,9999999, SWEDEN, Right, Epée 
3594,Kessly_Dejesus-FLORES_QUIJANO-41599,17,9999999, NICARAGUA, Right, Epée 
3597,Kevin-MO-14926,28,9999999, USA, Left, Epée 
3600,Key-MATHIS-32399,21,543, SWITZERLAND, Right, Epée 
3602,Khadidja-ZERABIB-23114,24,9999999, ALGERIA, Right, Epée 
3603,Khadija-CHBANI-27969,35,9999999, MOROCCO, Left, Epée 
3606,Khaled-BUHDEIMA-28185,35,129, LIBYA, Right, Epée 
3608,Khalid-AL_MULLA-36028,18,952, QATAR, Right, Epée 
3613,Khasan-BOUDUNOV-37970,17,134, KYRGYZSTAN, Left, Epée 
3620,Kim-TREUDT_GOESSER-34152,20,555, GERMANY, Left, Epée 
3622,Kim_Jasmin-BUECH-29773,23,288, SWITZERLAND, Left, Epée 
3627,Kinga-DEKANY-42193,17,340, HUNGARY, Right, Epée 
3628,Kinga-NAGY-32913,20,325, HUNGARY, Right, Epée 
3629,Kinka-BARVESTAD-6174,32,9999999, SWEDEN, Right, Epée 
3631,Kiria_Tikanah-ABDUL_RAHMAN-35271,18,230, SINGAPORE, Right, Epée 
3632,Kiril-MARINOV-13812,30,340, BULGARIA, Right, Epée 
3639,Kiu-FONG-22435,25,28, HONG KONG, Right, Epée 
3642,Klaudia-SIFFER-31926,21,9999999, HUNGARY, Right, Epée 
3643,Klaus-BLIEMEGGER-41753,62,9999999, AUSTRIA, Right, Epée 
3644,Klim-GUSAROV-34039,20,9999999, ESTONIA, Right, Epée 
3646,Knut-JORFALD-14336,70,9999999, NORWAY, Right, Epée 
3647,Knut_Martin-KARLSEN-28814,22,9999999, NORWAY, Right, Epée 
3648,Kodai-TAJIRI-38669,19,402, JAPAN, Left, Epée 
3649,Koffi_Sidoine-YAO-32123,26,196, COTE D'IVOIRE, Left, Epée 
3653,Koki-KANO-34385,21,9, JAPAN, Right, Epée 
3662,Konstantin-RATOV-19731,63,9999999, RUSSIA, Right, Epée 
3665,Korakote-JUENG_AMNUAYCHAI-40268,21,266, THAILAND, Right, Epée 
3666,Korawan-THANEE-34942,20,196, THAILAND, Right, Epée 
3668,Kosmas-KARAKOLIS-23807,26,622, GREECE, Right, Epée 
3671,Kostyantyn-KHADZHYNOV-39163,25,845, POLAND, Right, Epée 
3673,Krissya_Marlieth-MOLINA_CERON-42355,19,345, EL SALVADOR, Right, Epée 
3675,Kristian-DAMICO-30491,21,436, CZECH REPUBLIC, Right, Epée 
3676,Kristian-RADFORD-18947,29,242, AUSTRALIA, Right, Epée 
3679,Kristin-WERNER-28519,23,300, GERMANY, Right, Epée 
3681,Kristina-HANSSON-34235,21,9999999, SWEDEN, Right, Epée 
3682,Kristina-KUUSK-2611,33,25, ESTONIA, Right, Epée 
3686,Kristina-SVISTUNOVA-35709,22,9999999, RUSSIA, Right, Epée 
3687,Kristina-YASINSKAYA-33673,20,322, RUSSIA, Left, Epée 
3695,Krzysztof-MIKOLAJCZAK-11511,34,9999999, POLAND, Left, Epée 
3698,Kseniya-PANTELYEYEVA-22831,24,51, UKRAINE, Right, Epée 
3699,Kuan_Kai-CHEN-42682,22,9999999, CHINESE TAIPEI, Right, Epée 
3701,Kubatbek-ABDRAKHMAN_UULU-31020,22,296, KYRGYZSTAN, Right, Epée 
3703,Kumi-MURAKAMI-39218,22,716, JAPAN, Right, Epée 
3706,Kusi-ROSALES-27792,29,155, PERU, Right, Epée 
3707,Kwan_Pui-YEUNG-42573,17,9999999, HONG KONG, Right, Epée 
3716,Kyoungdoo-PARK-10786,34,18, KOREA, Right, Epée 
3720,LIN-Yik_Hei_Coco-28847,23,48, HONG KONG, Right, Epée 
3721,LINDE-Asa-29653,21,107, SWEDEN, Right, Epée 
3724,Lachlan-BUNNEY-33985,19,9999999, AUSTRALIA, Right, Epée 
3732,Lara-DELIC-43194,15,455, CROATIA, Right, Epée 
3733,Lara-PASIN-39533,19,9999999, ITALY, Right, Epée 
3734,Lara-PETKOVIC-32566,21,411, CROATIA, Right, Epée 
3737,Lars-LINDBLAD-6219,45,9999999, SWEDEN, Right, Epée 
3739,Laskmi_Natalia-LOZANO_OLARTE-10799,31,240, COLOMBIA, Right, Epée 
3741,Laszlo-IMREH-4099,65,9999999, HUNGARY, Left, Epée 
3746,Laura-FEKETE-35778,18,281, HUNGARY, Right, Epée 
3753,Laura-SALMINEN-28028,31,9999999, FINLAND, Right, Epée 
3755,Laura-SASVARIOVA-43232,19,408, SLOVAKIA, Right, Epée 
3756,Laura-SHEFFIELD-38087,18,401, GREAT BRITAIN, Right, Epée 
3757,Laura-STAEHLI-17514,27,23, SWITZERLAND, Right, Epée 
3758,Laura-SZABO-28317,25,394, HUNGARY, Right, Epée 
3761,Laura_Mariela-CASTILLO_GUTIERREZ-36980,21,182, COLOMBIA, Right, Epée 
3762,Lauren-REMBI-20181,26,152, FRANCE, Right, Epée 
3765,Laurence-EPEE-19968,28,17, FRANCE, Right, Epée 
3769,Laurin-EGGENSCHWILER-5966,34,538, SWITZERLAND, Right, Epée 
3771,Lawrence_Everett-TAN-40478,17,139, PHILIPPINES, Right, Epée 
3772,Laycy-ELYS-28207,43,9999999, FIE, Right, Epée 
3775,Lea-MAYER-36322,18,9999999, GERMANY, Right, Epée 
3783,Leandro-SAURI-40452,18,9999999, MEXICO, Right, Epée 
3787,Leia_Racha-MALEK-46353,14,9999999, ALGERIA, Right, Epée 
3790,Leland-GUILLEMIN-17931,31,9999999, CANADA, Right, Epée 
3794,Lena-KUNJAN-42210,21,604, GERMANY, Right, Epée 
3795,Lena-TALLROTH_KOCK-17274,54,9999999, FINLAND, Right, Epée 
3796,Lenin_Meetei-ATHOKPAM-40396,21,9999999, INDIA, Right, Epée 
3798,Leo-HAMCHA-40604,23,1063, ALGERIA, Right, Epée 
3803,Leonard-LUND-38902,19,962, SWEDEN, Left, Epée 
3813,Leonora-MACKINNON-23238,24,57, CANADA, Right, Epée 
3814,Leopold-PASMANS-11193,77,9999999, BELGIUM, Right, Epée 
3816,Leopoldo-GUBERT-37223,18,449, BRAZIL, Right, Epée 
3817,Leslie-MARX-44751,51,9999999, USA, Left, Epée 
3818,Leslie_Ann-GERVAIS-16847,41,343, CANADA, Right, Epée 
3819,Lesly_Elizabeth-FLORES_REYES-41590,26,9999999, EL SALVADOR, Right, Epée 
3822,Lev-AVERBUCH-16420,27,832, ISRAEL, Right, Epée 
3823,Levente-BUTA-32296,22,312, HUNGARY, Left, Epée 
3825,Levente_Gabor-KORMOS-48087,17,589, HUNGARY, Right, Epée 
3827,Lewis-WEISS-26001,24,314, USA, Right, Epée 
3828,Leydi-NAVARRO-30977,22,9999999, VENEZUELA, Left, Epée 
3836,Lifeng-LIN-40345,20,694, CHINA, Right, Epée 
3839,Lili-BUKI-45400,16,301, HUNGARY, Right, Epée 
3841,Lili-VERTESI-40573,18,9999999, HUNGARY, Right, Epée 
3843,Lilian-NGUEFACK-42154,19,327, FRANCE, Right, Epée 
3846,Lin-ALKLOUB-34940,20,547, JORDAN, Right, Epée 
3847,Lin-CHUNG-41948,28,415, CHINESE TAIPEI, Left, Epée 
3853,Linda-KEMBRING-33631,23,9999999, SWEDEN, Right, Epée 
3859,Lindsay-BOTTOMS-25367,38,9999999, GREAT BRITAIN, Right, Epée 
3863,Linn-SUNDQUIST-33967,21,456, FINLAND, Right, Epée 
3864,Linus-ISLAS_FLYGARE-30796,21,159, SWEDEN, Right, Epée 
3865,Lior-SAADUN-34485,18,417, ISRAEL, Left, Epée 
3867,Lis-FAUTSCH-9667,31,105, LUXEMBOURG, Left, Epée 
3868,Lis-Fautsch-9667,31,105, LUXEMBOURG, Left, Epée 
3869,Lis-ROTTLER_FAUTSCH-9667,31,105, LUXEMBOURG, Left, Epée 
3872,Lisa-HUZEL-41766,51,9999999, CANADA, Right, Epée 
3873,Lisa-KUTOZOV-30785,20,9999999, ISRAEL, Right, Epée 
3876,Lisa_Marie-LOEHR-39113,18,353, GERMANY, Right, Epée 
3882,Liviu-DRAGOMIR-22119,29,515, ROMANIA, Right, Epée 
3886,Lizaveta-KHLYSTUNOVA-28125,21,738, BELARUS, Left, Epée 
3887,Lizzie-ASIS-23126,26,173, VENEZUELA, Left, Epée 
3888,Lma-HUZAYEN-40058,19,9999999, EGYPT, Right, Epée 
3892,Loic-BEAULIEAU-36814,20,325, CANADA, Right, Epée 
3893,Loic-BEAULIEU-36814,20,325, CANADA, Right, Epée 
3896,Loic-VARELA-30840,23,9999999, FRANCE, Right, Epée 
3897,Lok_Man-MAK-35243,21,9999999, HONG KONG, Right, Epée 
3899,Lok_Man_Tracy-LEE-43244,17,654, HONG KONG, Right, Epée 
3901,Lola-LUCANI-36880,19,9999999, FRANCE, Right, Epée 
3906,Loredana-DINU-5671,34,9999999, ROMANIA, Right, Epée 
3910,Lorenzo-BRUTTINI-21943,27,328, ITALY, Right, Epée 
3911,Lorenzo-BUZZI-26539,24,152, ITALY, Right, Epée 
3917,Lorenzo_Javier-SANCHEZ_VIGIER-40034,21,269, PUERTO RICO, Right, Epée 
3920,Lorin-CRIBLEZ-38904,20,745, SWITZERLAND, Right, Epée 
3922,Louis-BONGARD-42201,18,9999999, GERMANY, Right, Epée 
3923,Louis-BOURGEOIS-23392,25,9999999, SWITZERLAND, Left, Epée 
3926,Louis-VERVOITTE-32482,22,9999999, FRANCE, Right, Epée 
3927,Louis_Edouard_Lai-ARNAULT-38606,19,796, MALAYSIA, Right, Epée 
3929,Louise_Norgil-DONSLUND-28166,20,9999999, DENMARK, Right, Epée 
3930,Loup_Yann-FERRE-26464,21,888, CANADA, Right, Epée 
3933,Luca-BELLOMI-30164,22,9999999, ITALY, Right, Epée 
3936,Luca-DILIBERTO-40212,19,9999999, ITALY, Left, Epée 
3937,Luca-FERRARIS-12634,29,9999999, ITALY, Left, Epée 
3939,Luca-MAGNI-36134,54,9999999, ITALY, Left, Epée 
3942,Luca-SPONGA-22345,27,412, SWITZERLAND, Right, Epée 
3950,Lucas-MALCOTTI-28000,24,115, SWITZERLAND, Right, Epée 
3955,Lucia-KRSNAKOVA-39573,32,585, SLOVAKIA, Left, Epée 
3960,Lucian-CIOVICA-24274,25,367, ROMANIA, Right, Epée 
3962,Lucio-PEREZ_ONDARTS-42429,16,9999999, ARGENTINA, Right, Epée 
3963,Lucio-PEREZ__ONDARTS-42428,16,9999999, ARGENTINA, Right, Epée 
3969,Lucy-JOHNSON-39609,24,563, IRELAND, Right, Epée 
3973,Ludvig-HILLESTAD-9554,30,419, NORWAY, Right, Epée 
3975,Luidgi-MIDELTON-41784,20,177, FRANCE, Right, Epée 
3980,Luis-CABALLERO-43350,16,9999999, VENEZUELA, Right, Epée 
3988,Luis_Angel-HERNANDEZ_TREJO-34531,20,9999999, MEXICO, Right, Epée 
3989,Luis_Enrique-PATTERSON-39252,22,271, CUBA, Right, Epée 
3990,Luisa-MILANOLI-4582,52,9999999, ITALY, Right, Epée 
3991,Luisa-TESSERIN-31792,24,254, ITALY, Right, Epée 
3992,Luise-ELMER-34287,18,9999999, AUSTRIA, Right, Epée 
3996,Lukas-BELLMANN-27862,23,27, GERMANY, Right, Epée 
3997,Lukas-KNECHTL-31995,21,1027, AUSTRIA, Right, Epée 
3998,Lukas-PUCHACHER-30418,22,747, AUSTRIA, Right, Epée 
4000,Lukas-STEIS-28340,23,9999999, SLOVAKIA, Right, Epée 
4001,Lukas_Jakub-JOHANIDES-36603,19,9999999, SLOVAKIA, Right, Epée 
4003,Luuk_Jan_Issac-HAZES-33552,21,9999999, NORWAY, Right, Epée 
4008,Lydia-STANIER-32826,21,445, GREAT BRITAIN, Left, Epée 
4009,Lydiane-HERSANT-42738,19,9999999, FRANCE, Right, Epée 
4010,Lyle-WIEMERSLAGE-24986,36,9999999, USA, Right, Epée 
4012,Lynn-STRASSER-22051,27,9999999, LUXEMBOURG, Right, Epée 
4015,Lyubov-SHUTOVA-5839,35,212, RUSSIA, Right, Epée 
4018,MARZANI-Roberta-28741,22,97, ITALY, Left, Epée 
4022,MIHALY-Kata-19595,28,142, HUNGARY, Right, Epée 
4029,Macarena-CENTENERA-24611,24,305, SPAIN, Right, Epée 
4030,Macarena-HULTAZO-37056,22,239, CHILE, Right, Epée 
4033,Maciej-BIELEC-32745,21,111, POLAND, Right, Epée 
4038,Madeleine-ANDERSEN-38001,19,725, AUSTRALIA, Right, Epée 
4041,Madeline-ANTEKEIER-29607,21,9999999, USA, Left, Epée 
4042,Madeline-KIM-48152,18,359, USA, Right, Epée 
4044,Madina-AZIZOVA-32545,22,321, ESTONIA, Right, Epée 
4047,Mads_Peter-BERG-29819,20,9999999, DENMARK, Right, Epée 
4052,Magdalena-GAJOWNICZEK-29873,23,9999999, POLAND, Left, Epée 
4056,Magdalena-PAWLOWSKA-25986,24,215, POLAND, Left, Epée 
4057,Magdalena-PIEKARSKA-5443,32,56, POLAND, Left, Epée 
4058,Magdalene_XinEn-HUANG-11064,35,9999999, SINGAPORE, Right, Epée 
4063,Mahmoud-MOHSEN-30829,23,88, EGYPT, Left, Epée 
4065,Mahsan-AYOUBI-37396,19,9999999, IRAN, Right, Epée 
4066,Mahsaossadat-POURRAHMATI-25909,26,184, IRAN, Left, Epée 
4068,Maia-GUCHMAZOVA-44198,27,135, GEORGIA, Right, Epée 
4072,Maija-TERHO-34317,21,436, FINLAND, Right, Epée 
4073,Mailys-VIGNOUD-32334,22,9999999, FRANCE, Right, Epée 
4078,Maksim-POTAPOV-46893,17,9999999, RUSSIA, Right, Epée 
4080,Maksym-KHVOROST-6405,36,89, UKRAINE, Right, Epée 
4084,Malgorzata-STROKA-5474,38,9999999, POLAND, Right, Epée 
4086,Malika-KHAKIMOVA-32358,22,106, UZBEKISTAN, Right, Epée 
4090,Mamadou_Alpha-DIALLO-25641,27,9999999, GUINEA, Right, Epée 
4093,Man_Shan-WONG-37739,19,9999999, HONG KONG, Right, Epée 
4094,Man_Wai_Vivian-KONG-22439,24,7, HONG KONG, Left, Epée 
4096,Manana-SAUMOVA-40509,19,9999999, RUSSIA, Right, Epée 
4099,Manon-EMMENEGGER-33657,21,324, SWITZERLAND, Left, Epée 
4100,Mans-ANDERSSON-28619,23,9999999, SWEDEN, Right, Epée 
4101,Manuel-ALVAREZ_ROLON-32503,19,9999999, PUERTO RICO, Right, Epée 
4104,Manuel-BARGUES-30924,23,60, SPAIN, Right, Epée 
4105,Manuel_Rodrigo-HENRIQUEZ_ANDRES-31635,21,262, EL SALVADOR, Right, Epée 
4109,Mara-NAVARRIA-9248,33,1, ITALY, Right, Epée 
4113,Marc-ANDREU_ALMANSA-28691,22,403, SPAIN, Left, Epée 
4116,Marc_Antoine-BLAIS_BELANGER-29012,23,67, CANADA, Left, Epée 
4120,Marcel-BAS-19573,29,1028, POLAND, Right, Epée 
4123,Marcell-NAGY-42742,17,9999999, HUNGARY, Right, Epée 
4124,Marcelle-AMOUGOU-37653,19,384, CAMEROON, Right, Epée 
4127,Marcin-NIKIEL-34662,20,9999999, POLAND, Right, Epée 
4130,Marco-BALZANO-42565,18,9999999, ITALY, Right, Epée 
4132,Marco-BRINKMANN-32708,21,38, GERMANY, Left, Epée 
4133,Marco-FICHERA-24097,25,21, ITALY, Right, Epée 
4135,Marco-Fichera-24097,25,21, ITALY, Right, Epée 
4138,Marco-LEOMBRUNO-22104,26,9999999, ITALY, Left, Epée 
4139,Marco-LONGO-38655,53,9999999, GERMANY, Left, Epée 
4140,Marco-MOLLUSO-40010,19,9999999, ITALY, Right, Epée 
4141,Marco_Filipe-MENEZES_ROMERO-38109,27,9999999, ANGOLA, Right, Epée 
4143,Marcus_Vokes-BROBAKKEN-48175,16,569, NORWAY, Left, Epée 
4145,Marek-STEPIEN-9931,54,9999999, USA, Right, Epée 
4150,Margaret-MYERS-3303,71,9999999, GREAT BRITAIN, Right, Epée 
4151,Margaret-TAIT-13327,59,9999999, GREAT BRITAIN, Right, Epée 
4152,Margarette-ONIYE-21024,52,502, GREAT BRITAIN, Right, Epée 
4158,Margherita-MARTINI-48316,17,413, ITALY, Right, Epée 
4160,Margot-SNIDER-46349,18,9999999, USA, Right, Epée 
4162,Maria-AIVAZOGLOU-41938,29,9999999, GREECE, Right, Epée 
4170,Maria-HUGAS_MALLORQUI-28021,27,9999999, GERMANY, Left, Epée 
4174,Maria-MATEOS-33960,20,766, SPAIN, Right, Epée 
4177,Maria-OBRAZTSOVA-31989,22,213, RUSSIA, Right, Epée 
4178,Maria-PAPADOPOULOS-40311,19,9999999, USA, Left, Epée 
4185,Maria-ZAKIRCHENKO-32981,22,9999999, GEORGIA, Left, Epée 
4186,Maria_Ailed-BENEDITO-5302,41,296, PANAMA, Right, Epée 
4190,Maria_De_Los_Angeles-JARAMILLO_QUEVEDO-40292,17,590, COLOMBIA, Right, Epée 
4192,Maria_Del_Mar-NUSA_VASQUEZ-43019,16,609, COLOMBIA, Right, Epée 
4196,Maria_Ioana-TSACHEVA-40592,18,9999999, BULGARIA, Right, Epée 
4199,Maria_Josefina-DUENAS_NICOLAU-32091,24,9999999, ARGENTINA, Right, Epée 
4206,Maria_Teresa-GRECO-22456,33,9999999, ITALY, Right, Epée 
4210,Maria_Victoria-RAMOS-27710,25,599, COLOMBIA, Right, Epée 
4211,Maria_Victoria-SCHERER_KEEN-37027,27,9999999, ARGENTINA, Right, Epée 
4216,Mariama-BA-40496,22,9999999, SENEGAL, Right, Epée 
4218,Marian-CORTES-42416,17,221, COSTA RICA, Right, Epée 
4229,Marie_Florence-CANDASSAMY-20179,27,30, FRANCE, Right, Epée 
4237,Mariem-NGOM-32343,22,9999999, FRANCE, Right, Epée 
4240,Marin-LOVRIC-22574,27,813, CROATIA, Right, Epée 
4241,Marin_Dorian-PIRVAN-17841,29,9999999, ROMANIA, Right, Epée 
4242,Marina-BOCHENKOVA-37047,19,9999999, USA, Right, Epée 
4244,Marina-KESAEVA-40521,19,248, RUSSIA, Right, Epée 
4246,Marina-ZIMMERMAN-37047,19,9999999, USA, Right, Epée 
4248,Marinella-GARZINI-39067,68,9999999, ITALY, Right, Epée 
4251,Mario-PERSU-31870,23,255, ROMANIA, Left, Epée 
4253,Mario_Barbaro-FEBLES_PERES-43635,21,9999999, CUBA, Right, Epée 
4260,Marissa_Leigh-POSNER-38963,22,9999999, ISRAEL, Right, Epée 
4262,Mariusz-KRZEMINSKI-31530,56,9999999, POLAND, Left, Epée 
4269,Marja_Liisa_Tuulikki-SOMEROJA-2680,72,9999999, FINLAND, Right, Epée 
4271,Mark-BALLARD-14047,65,9999999, CANADA, Left, Epée 
4272,Mark-BIANCHIN-32093,31,9999999, AUSTRALIA, Right, Epée 
4273,Mark-Hanczvikkel-17848,28,9999999, HUNGARY, Right, Epée 
4278,Markku-VARJO-44936,71,9999999, FINLAND, Right, Epée 
4279,Marko-DOZAJ-35267,19,9999999, SERBIA, Right, Epée 
4282,Marno-ALLIKA-2586,36,9999999, ESTONIA, Left, Epée 
4283,Maroua-GUEHAM-46352,16,112, ALGERIA, Right, Epée 
4288,Marta-FERRARI-15411,29,54, ITALY, Right, Epée 
4289,Marta-GRIJAK-33886,18,295, SERBIA, Right, Epée 
4291,Marta-LOMBARDI-45881,17,9999999, ITALY, Right, Epée 
4296,Marta-MOSCOVA-42562,19,9999999, BULGARIA, Left, Epée 
4300,Martel-MICHEL-46039,23,957, MEXICO, Right, Epée 
4304,Martin-CAPEK-2228,35,55, CZECH REPUBLIC, Right, Epée 
4308,Martin-JENSEN-2302,45,9999999, DENMARK, Right, Epée 
4310,Martin-PETRICIC-2125,38,9999999, CROATIA, Right, Epée 
4311,Martin-RUBES-27058,22,83, CZECH REPUBLIC, Right, Epée 
4315,Martina-BATINI-12590,29,63, ITALY, Right, Epée 
4322,Martina-STAEHLI-28239,25,470, SWITZERLAND, Right, Epée 
4326,Marton-SZEP-39395,21,993, ROMANIA, Left, Epée 
4330,Martyna-SWATOWSKA-25947,24,144, POLAND, Left, Epée 
4333,Maruan-OSMAN_TOUSON-46170,16,503, HUNGARY, Right, Epée 
4335,Mary-COHEN-3149,32,521, GREAT BRITAIN, Right, Epée 
4336,Mary-HUANG-29567,62,9999999, USA, Right, Epée 
4341,Maryam-MALIKOVA-33932,19,9999999, AZERBAIJAN, Right, Epée 
4342,Marzia-MURONI-9770,30,9999999, ITALY, Right, Epée 
4343,Masahide-ONO-32524,22,9999999, JAPAN, Right, Epée 
4344,Masaru-YAMADA-24408,24,84, JAPAN, Right, Epée 
4345,Masashi-NARITA-862,72,9999999, JAPAN, Left, Epée 
4346,Masato-YASU-37793,20,974, JAPAN, Right, Epée 
4349,Mason-SPETA-24430,23,9999999, USA, Right, Epée 
4350,Massimiliano-BERTOLAZZI-14045,31,9999999, ITALY, Left, Epée 
4357,Matar-ALHASSONI-42051,19,9999999, BAHRAIN, Right, Epée 
4360,Mate-KIS-32737,22,9999999, HUNGARY, Right, Epée 
4361,Mate_Tamas-KOCH-39105,19,106, HUNGARY, Right, Epée 
4363,Matej-KARKALIK-21613,27,9999999, SLOVAKIA, Right, Epée 
4364,Matej-SALZER-46274,17,9999999, CZECH REPUBLIC, Right, Epée 
4367,Mateusz-ANTKIEWICZ-26906,25,82, POLAND, Right, Epée 
4373,Mateusz-NYCZ-15780,29,99, POLAND, Right, Epée 
4374,Mathias-BIABIANY-31940,24,221, FRANCE, Left, Epée 
4376,Mathias-WIEGELL-23697,26,9999999, DENMARK, Right, Epée 
4384,Matias-LEHTONEN-23781,37,9999999, FINLAND, Right, Epée 
4391,Matteo-MAGLIANO-45879,19,9999999, ITALY, Left, Epée 
4393,Matteo-PORRELLO-7416,32,9999999, ITALY, Right, Epée 
4394,Matteo-TAGLIARIOL-4701,36,227, ITALY, Right, Epée 
4398,Matthew-BAKER-1487,36,272, NEW ZEALAND, Left, Epée 
4401,Matthew-COOPER-41708,20,9999999, GREAT BRITAIN, Right, Epée 
4402,Matthew-COX-43048,36,481, USA, Right, Epée 
4404,Matthew-DICKINSON-37713,19,9999999, GREAT BRITAIN, Left, Epée 
4405,Matthew-LITWIN-40239,19,9999999, CANADA, Right, Epée 
4411,Mattia-PRISTERA-28676,24,9999999, ITALY, Right, Epée 
4414,Matyas-BRYKNER-45713,17,9999999, CZECH REPUBLIC, Right, Epée 
4415,Matyas-File-18019,27,9999999, HUNGARY, Right, Epée 
4418,Maureen-NISIMA-2970,37,9999999, FRANCE, Right, Epée 
4421,Max-BUSCH-35858,21,9999999, GERMANY, Right, Epée 
4423,Max-MIKKILA-33968,21,9999999, FINLAND, Left, Epée 
4425,Max-ROD-21745,25,171, PORTUGAL, Left, Epée 
4429,Maxim-POZDNYAKOV-28995,21,9999999, ISRAEL, Right, Epée 
4430,Maxim-RODIONOV-43180,18,9999999, ISRAEL, Left, Epée 
4432,Maxime-BRINCK_CROTEAU-11494,32,164, CANADA, Right, Epée 
4436,Maxime-TROUMP-38692,20,9999999, FRANCE, Right, Epée 
4437,Maxime_Ichem-CADE-38209,24,132, ALGERIA, Left, Epée 
4439,Maximilian-FAGELL-30465,23,546, SWEDEN, Right, Epée 
4440,Maximilian-HERRMANN-36682,25,9999999, GERMANY, Right, Epée 
4449,Maxton-MILNER-33469,26,1042, GREAT BRITAIN, Left, Epée 
4452,Maya-MANSOURI-23070,28,79, TUNISIA, Left, Epée 
4455,Maykl-HOVHANNESYAN-27967,21,9999999, ARMENIA, Right, Epée 
4462,Medora-MCCARTHY-34712,21,9999999, GREAT BRITAIN, Right, Epée 
4464,Mehin-MELIKOVA-27278,22,9999999, AZERBAIJAN, Right, Epée 
4468,Mehrab-HASANOV-11347,44,9999999, AZERBAIJAN, Right, Epée 
4476,Melany-MERIDA-42425,17,9999999, GUATEMALA, Right, Epée 
4481,Melisa_Lara-ENGLERT_URRUTIA-21017,27,179, ARGENTINA, Right, Epée 
4482,Melissa-GORAM-15984,28,102, FRANCE, Left, Epée 
4487,Menli-GOYUNLYYEVA-29084,22,244, TURKMENISTAN, Right, Epée 
4489,Menouar-BENREGUIA-32488,22,581, ALGERIA, Right, Epée 
4493,Mert-UZUNAY-20911,28,9999999, TURKEY, Left, Epée 
4494,Merve-ERSOY-36779,19,9999999, TURKEY, Right, Epée 
4496,Meryery-URENA_RAMIREZ-32664,19,481, DOMINICAN REPUBLIC, Left, Epée 
4499,Meysam-NOROUZI-34108,21,9999999, IRAN, Right, Epée 
4507,Michael-GERAGHTY-39287,26,589, IRELAND, Right, Epée 
4509,Michael-KAUTER-6023,39,9999999, SWITZERLAND, Right, Epée 
4511,Michael-LOZANO-31016,22,853, COLOMBIA, Right, Epée 
4514,Michael-POPOVICI-34352,21,9999999, USA, Right, Epée 
4516,Michael-SCHOELSS-19336,71,9999999, GERMANY, Right, Epée 
4517,Michaela-KOCK-19869,26,218, FINLAND, Right, Epée 
4519,Michal-ADAMEK-5331,31,1001, POLAND, Right, Epée 
4521,Michal-NOWAK-30171,28,9999999, POLAND, Right, Epée 
4522,Michal-OPALKA-35844,21,400, POLAND, Right, Epée 
4525,Michala-GLINTVAD-26381,26,9999999, DENMARK, Right, Epée 
4536,Michele-NIGGELER-23747,26,141, SWITZERLAND, Right, Epée 
4537,Michele-Niggeler-23747,26,141, SWITZERLAND, Right, Epée 
4539,Michelle-LI-31415,20,9999999, CANADA, Right, Epée 
4540,Michihiro-OKUDERA-8990,75,9999999, JAPAN, Right, Epée 
4545,Miguel-FRAZAO-46746,16,9999999, PORTUGAL, Left, Epée 
4546,Miguel-MORATILLA-20571,27,439, SPAIN, Right, Epée 
4550,Mihaela-LEONTE-43817,17,9999999, ROMANIA, Right, Epée 
4551,Mihai-BIGEA-39384,18,9999999, ROMANIA, Right, Epée 
4554,Mihail-OPREA-43192,20,618, ROMANIA, Right, Epée 
4555,Mihails-JEFREMENKO-21764,38,9999999, LATVIA, Right, Epée 
4559,Mikhail-BELOZEROV-43717,18,9999999, RUSSIA, Right, Epée 
4565,Mikko-HONKASALO-12710,40,9999999, FINLAND, Right, Epée 
4572,Milen-BAVUGE_KHABIMANA-43115,17,9999999, RUSSIA, Right, Epée 
4575,Milica-ARANDJELOVIC-34063,22,438, SERBIA, Right, Epée 
4576,Milica-KECMAN-44019,16,423, SERBIA, Right, Epée 
4578,Milla-JAMSEN-42930,20,9999999, FINLAND, Left, Epée 
4579,Milos-MILIC-30842,24,9999999, SERBIA, Right, Epée 
4583,Min_Yi-WANG-42660,19,9999999, CHINESE TAIPEI, Right, Epée 
4584,Mina-HADZIC-45201,18,421, SERBIA, Right, Epée 
4588,Minami-KOMABA-35626,20,671, JAPAN, Left, Epée 
4590,Minerva-RABI-40199,18,9999999, PARAGUAY, Right, Epée 
4591,Minghao-LAN-39355,22,79, CHINA, Right, Epée 
4592,Mingye-ZHU-36529,26,15, CHINA, Right, Epée 
4597,Minseong-SON-46083,19,308, KOREA, Left, Epée 
4598,Minwook-JIN-46176,20,9999999, KOREA, Left, Epée 
4600,Mira-ALKETBI-34325,22,9999999, UNITED ARAB EMIRATES, Right, Epée 
4607,Miriam-DE_SEPIBUS-5955,33,9999999, SWITZERLAND, Right, Epée 
4608,Miriam-GRADY-45703,18,9999999, USA, Right, Epée 
4610,Miriam-SCHWENK-29771,24,9999999, GERMANY, Right, Epée 
4612,Mirit-MELINOVSKI-34577,19,9999999, ISRAEL, Right, Epée 
4613,Miro-LUSIC-2118,37,9999999, CROATIA, Left, Epée 
4619,Mizuki-FUJIMAKI-35697,54,9999999, JAPAN, Left, Epée 
4622,Mohab-MEFREH-38883,22,9999999, EGYPT, Right, Epée 
4623,Mohab-MOWAFY-35995,21,890, EGYPT, Right, Epée 
4628,Mohamed-ASHOUR-40059,19,9999999, EGYPT, Left, Epée 
